,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
29628,8,11,0,0,1,1,53,4.0,7,0,0,81,0
29629,0,25,0,1,2,2,32,3.0,4,0,0,83,0
29630,0,6,2,1,0,1,35,3.0,9,0,0,83,0
29631,0,27,0,1,2,1,35,5.0,5,1,0,89,0
29632,4,11,0,1,2,1,27,1.0,3,0,0,59,0
29633,8,8,0,1,0,1,32,3.0,4,1,0,77,1
29634,7,3,0,1,0,2,32,4.0,9,0,0,51,0
29635,5,8,0,0,0,1,48,4.0,17,0,0,70,0
29636,1,0,0,0,0,1,26,5.0,3,1,0,58,0
29637,7,20,2,0,0,1,33,4.0,6,0,0,43,0
29638,7,4,0,1,2,1,34,4.0,7,1,0,48,0
29639,0,11,0,1,0,1,50,5.0,7,0,0,87,0
29640,8,11,1,1,1,1,23,4.0,2,0,0,82,0
29641,8,12,0,1,0,2,29,3.0,3,0,0,72,0
29642,7,11,0,1,0,1,37,5.0,8,1,0,52,0
29643,1,3,0,1,0,1,28,4.0,2,0,0,56,0
29644,7,29,0,1,0,1,29,3.0,6,0,0,47,0
29645,5,26,0,1,0,1,26,2.0,3,0,0,69,0
29646,0,5,0,1,2,1,31,5.0,4,0,0,84,0
29647,7,31,0,0,2,1,29,2.0,3,0,0,45,0
29648,3,14,2,1,0,3,35,3.0,6,0,0,62,0
29649,7,11,0,1,1,1,33,5.0,4,1,0,48,0
29650,4,21,0,0,0,2,32,3.0,6,1,0,61,0
29651,7,11,0,0,2,1,30,1.0,3,0,0,49,0
29652,4,28,0,0,2,1,41,5.0,13,1,0,59,0
29653,1,12,0,0,2,1,29,4.0,5,0,0,59,0
29654,8,31,2,1,2,1,51,3.0,11,0,0,79,0
29655,7,11,2,1,0,1,36,5.0,9,1,0,47,0
29656,7,19,2,1,0,1,28,5.0,3,1,0,51,0
29657,7,17,2,1,0,1,36,3.0,7,1,0,46,0
29658,0,14,0,1,0,1,29,3.0,2,1,0,84,1
29659,7,1,0,0,0,1,30,3.0,8,1,0,49,0
29660,8,29,0,1,2,1,37,2.0,9,0,0,79,0
29661,7,31,0,1,2,1,29,3.0,2,1,0,50,0
29662,7,14,2,1,0,1,26,1.0,5,0,0,47,0
29663,8,11,2,1,2,1,34,3.0,2,0,0,84,1
29664,3,19,0,1,2,1,33,5.0,6,1,0,55,0
29665,7,31,0,1,0,1,30,5.0,6,1,0,49,0
29666,4,32,0,1,0,1,27,4.0,2,0,0,68,0
29667,0,29,0,1,0,1,34,3.0,7,0,0,84,0
29668,0,31,2,1,0,2,42,3.0,2,1,0,82,0
29669,4,29,0,1,0,1,33,3.0,8,0,0,61,0
29670,4,25,0,1,0,1,27,1.0,1,0,0,60,0
29671,7,28,0,1,0,1,30,1.0,4,0,0,50,0
29672,4,18,0,1,2,2,32,3.0,3,1,0,59,0
29673,8,19,2,1,2,1,42,1.0,12,0,0,82,0
29674,4,14,0,1,2,2,43,5.0,14,1,0,60,0
29675,4,11,0,0,2,1,53,5.0,5,1,0,62,0
29676,7,11,2,0,2,1,40,5.0,4,0,0,49,0
29677,5,18,1,0,0,1,23,3.0,1,1,0,66,0
29678,7,25,2,1,0,3,28,3.0,2,0,0,54,0
29679,7,11,2,1,0,6,43,1.0,3,0,0,47,0
29680,8,8,0,0,0,1,32,4.0,7,1,0,82,0
29681,8,11,2,1,0,2,42,3.0,16,0,0,83,0
29682,5,24,0,1,0,2,26,1.0,1,0,0,72,0
29683,4,11,2,1,2,1,44,1.0,6,0,0,56,0
29684,4,4,2,1,0,1,36,4.0,7,0,0,60,0
29685,5,11,0,1,0,1,43,1.0,12,0,0,71,0
29686,5,6,0,1,0,1,45,5.0,6,1,0,70,0
29687,8,11,1,1,1,1,22,5.0,2,1,0,76,0
29688,4,11,0,1,0,1,25,1.0,3,0,0,61,0
29689,5,11,1,1,2,1,23,3.0,1,0,0,68,0
29690,5,14,2,1,0,1,33,3.0,5,0,0,68,0
29691,4,24,0,0,2,1,29,4.0,5,1,0,64,0
29692,4,31,0,1,2,1,38,4.0,3,0,0,58,0
29693,0,21,0,1,2,1,36,3.0,9,1,0,88,0
29694,7,4,0,1,2,2,34,3.0,7,0,0,47,0
29695,0,27,0,1,0,1,34,4.0,8,0,0,90,0
29696,5,11,2,1,2,1,48,4.0,18,0,0,67,0
29697,4,11,2,0,2,1,54,5.0,11,1,0,58,1
29698,4,25,0,1,0,1,29,5.0,3,1,0,57,0
29699,4,14,0,1,0,1,31,1.0,6,1,0,57,0
29700,5,32,0,0,2,1,31,5.0,3,0,0,87,1
29701,4,28,0,0,0,1,39,4.0,4,0,0,54,0
29702,3,31,0,1,0,1,34,3.0,4,1,0,61,0
29703,2,10,0,1,0,1,34,3.0,3,0,0,48,0
29704,4,32,0,0,0,1,26,5.0,1,1,0,58,0
29705,7,31,0,1,0,1,29,5.0,2,1,0,52,0
29706,4,6,0,1,0,2,32,5.0,3,1,0,64,1
29707,0,14,0,1,2,1,45,3.0,11,0,0,87,0
29708,7,0,0,1,0,1,26,1.0,1,0,0,51,0
29709,7,5,0,1,2,1,35,1.0,7,0,0,51,0
29710,4,12,0,0,2,3,30,2.0,4,0,0,55,0
29711,1,11,0,1,0,1,49,1.0,19,0,0,59,0
29712,7,32,0,1,0,1,40,2.0,4,0,0,49,0
29713,4,31,2,0,2,1,32,4.0,10,0,0,61,0
29714,4,6,0,1,0,1,35,3.0,7,0,0,61,0
29715,7,20,0,1,0,1,40,5.0,5,0,0,52,0
29716,4,7,0,1,0,1,32,4.0,3,1,1,59,0
29717,8,29,0,1,0,1,41,3.0,7,0,0,85,0
29718,4,14,2,0,1,1,37,3.0,8,0,0,59,0
29719,4,31,0,1,2,1,57,5.0,4,1,0,58,0
29720,7,2,0,1,2,1,29,3.0,1,0,0,47,0
29721,2,21,2,0,2,1,33,3.0,8,1,0,46,0
29722,7,14,0,1,2,1,37,3.0,5,0,0,48,0
29723,4,12,0,1,0,1,27,3.0,5,0,0,60,0
29724,7,11,0,0,2,1,54,5.0,14,0,0,51,0
29725,7,31,0,1,0,2,46,5.0,8,1,0,50,1
29726,8,11,2,1,0,1,39,3.0,8,0,0,79,0
29727,7,0,2,1,0,1,31,2.0,3,0,0,52,0
29728,7,28,2,1,2,1,50,1.0,10,0,0,51,0
29729,7,20,0,1,0,1,24,1.0,1,0,0,54,0
29730,5,28,2,1,2,1,50,1.0,16,0,0,71,0
29731,7,11,2,1,0,1,44,3.0,7,1,0,50,0
29732,4,15,0,1,0,1,34,4.0,2,0,0,57,0
29733,4,14,0,0,0,1,26,3.0,4,1,0,61,0
29734,4,24,0,1,0,1,31,4.0,4,0,0,56,0
29735,4,20,2,1,0,1,36,4.0,3,0,0,57,0
29736,0,27,0,1,0,2,36,4.0,10,1,0,86,0
29737,7,10,0,1,0,1,28,3.0,4,1,0,50,0
29738,0,16,0,1,0,2,37,3.0,5,0,0,85,0
29739,4,2,2,1,2,1,45,3.0,16,0,0,58,0
29740,7,7,0,0,2,1,33,5.0,4,1,0,50,1
29741,4,19,0,1,0,1,31,3.0,5,0,0,55,0
29742,7,11,2,0,2,1,49,1.0,19,0,0,48,0
29743,8,4,2,0,0,1,41,2.0,1,1,0,81,0
29744,4,4,2,1,0,1,39,2.0,14,1,0,59,0
29745,8,11,2,0,2,1,60,3.0,29,0,0,78,0
29746,3,27,0,1,2,1,31,3.0,2,0,0,54,0
29747,7,0,2,1,2,1,31,1.0,4,1,0,51,0
29748,4,32,0,0,0,1,33,4.0,6,0,0,66,1
29749,4,10,0,1,0,1,33,5.0,5,1,0,62,0
29750,8,11,2,0,0,1,34,3.0,3,0,0,76,0
29751,7,30,0,0,0,1,26,1.0,3,0,0,52,0
29752,4,8,0,1,0,1,31,4.0,9,0,0,65,0
29753,8,26,0,1,0,1,44,3.0,13,0,0,81,0
29754,4,14,0,0,2,1,30,3.0,3,1,0,62,0
29755,8,11,2,0,0,1,35,3.0,10,0,0,77,0
29756,4,11,0,0,2,2,28,5.0,2,1,0,62,0
29757,7,19,0,0,2,1,29,4.0,4,0,0,47,0
29758,7,5,2,1,0,1,35,3.0,10,0,0,53,0
29759,5,11,0,0,0,1,32,1.0,3,1,0,69,0
29760,8,11,0,1,2,1,44,3.0,5,0,0,80,0
29761,7,7,0,1,0,1,23,3.0,1,1,0,49,0
29762,4,28,0,1,2,1,45,3.0,4,1,1,63,0
29763,1,11,0,0,0,1,36,5.0,10,1,0,57,0
29764,8,6,0,1,0,2,34,1.0,6,0,0,80,0
29765,8,31,0,1,2,1,44,1.0,13,0,0,79,0
29766,4,18,0,1,2,1,27,2.0,2,0,0,55,0
29767,8,7,0,1,0,1,38,4.0,4,0,0,78,0
29768,7,14,0,0,0,1,30,1.0,1,1,0,50,0
29769,4,10,0,0,0,1,36,1.0,5,0,0,66,0
29770,7,11,2,0,2,1,40,1.0,7,0,0,48,0
29771,5,8,0,0,2,1,45,5.0,7,1,0,67,0
29772,7,24,0,1,2,1,38,3.0,10,0,0,54,0
29773,3,2,0,1,2,1,30,3.0,2,0,0,59,0
29774,4,19,0,0,0,1,38,3.0,3,1,0,54,0
29775,4,19,0,0,2,1,25,4.0,1,1,1,62,0
29776,4,14,0,1,0,1,29,4.0,3,0,0,57,0
29777,7,4,0,1,0,1,50,1.0,15,0,0,53,0
29778,0,28,0,1,0,1,34,5.0,9,1,0,84,0
29779,1,30,0,1,2,2,28,3.0,2,0,0,58,0
29780,5,12,0,0,0,1,34,5.0,7,0,0,72,0
29781,0,14,0,0,2,1,28,4.0,5,1,0,79,0
29782,7,24,0,1,2,1,36,5.0,10,0,0,47,0
29783,8,11,0,1,1,1,41,5.0,3,0,0,83,0
29784,7,11,2,1,0,1,33,5.0,7,1,0,51,0
29785,1,20,0,0,0,1,29,2.0,1,0,0,53,0
29786,2,11,0,0,0,1,24,2.0,1,1,0,49,0
29787,7,31,0,1,2,1,31,2.0,2,0,0,62,1
29788,0,28,0,1,2,1,42,3.0,9,1,0,84,0
29789,1,11,2,1,0,2,43,3.0,11,0,0,58,0
29790,0,31,0,1,0,2,30,3.0,10,0,0,84,0
29791,7,24,0,1,2,1,35,3.0,10,0,0,47,0
29792,5,31,0,1,0,3,33,3.0,5,0,0,72,0
29793,7,6,0,0,2,1,33,2.0,7,0,0,49,0
29794,0,21,0,1,2,2,29,5.0,4,1,0,84,0
29795,0,21,0,1,0,1,28,3.0,6,1,0,88,0
29796,7,24,0,1,0,1,28,1.0,2,0,0,52,0
29797,3,11,1,1,0,1,26,5.0,1,0,0,57,0
29798,7,31,2,1,0,1,43,5.0,6,0,0,52,0
29799,4,14,1,0,0,1,24,3.0,2,0,0,59,0
29800,7,2,0,1,0,1,46,3.0,4,0,0,47,0
29801,1,14,0,0,0,1,31,5.0,5,0,0,70,1
29802,4,28,2,1,0,1,35,4.0,9,1,0,58,0
29803,4,14,2,0,1,2,38,5.0,8,0,0,72,1
29804,7,11,0,1,0,2,37,4.0,9,1,0,64,1
29805,1,20,0,0,0,2,27,4.0,3,0,0,93,1
29806,7,11,0,0,0,1,25,2.0,3,1,0,46,0
29807,5,8,0,0,2,1,51,4.0,3,0,0,73,0
29808,7,24,0,1,2,1,38,5.0,9,0,0,54,0
29809,4,18,0,1,2,1,25,3.0,1,1,0,61,0
29810,7,20,0,1,2,1,36,3.0,7,0,0,47,0
29811,8,6,0,0,0,1,43,2.0,5,0,0,84,0
29812,1,14,2,1,0,1,31,1.0,5,0,0,58,0
29813,7,28,2,1,0,1,32,5.0,6,0,0,64,1
29814,0,31,0,1,2,2,34,5.0,7,1,0,84,0
29815,4,18,0,1,0,1,45,5.0,3,0,0,59,0
29816,5,11,0,1,0,2,31,3.0,7,0,0,69,0
29817,4,6,2,1,0,1,35,3.0,3,0,0,61,0
29818,4,25,0,0,2,1,38,4.0,4,0,0,63,0
29819,0,31,0,1,2,1,28,1.0,1,0,0,85,0
29820,8,29,0,0,0,2,27,1.0,4,0,0,81,0
29821,1,15,0,1,0,1,32,1.0,9,0,0,60,0
29822,1,14,0,1,0,3,36,4.0,6,1,0,58,0
29823,7,12,0,1,2,1,29,1.0,2,0,0,48,0
29824,0,0,2,1,0,2,33,3.0,6,0,0,85,0
29825,7,21,0,1,2,3,30,3.0,3,0,0,46,0
29826,5,24,0,1,2,4,29,3.0,2,1,0,72,0
29827,8,14,0,1,2,1,30,2.0,3,0,0,78,0
29828,4,11,0,1,0,1,54,2.0,27,0,0,61,0
29829,0,11,0,1,0,1,33,2.0,7,0,0,89,0
29830,0,14,2,1,0,1,26,3.0,2,0,0,85,0
29831,5,6,2,1,2,2,41,1.0,6,0,0,69,0
29832,4,15,0,1,2,1,27,4.0,2,1,0,60,0
29833,7,19,0,1,2,1,27,3.0,1,0,0,52,0
29834,8,19,0,1,2,1,24,3.0,2,0,0,89,1
29835,4,11,0,1,2,1,34,4.0,3,1,0,60,0
29836,0,14,0,1,0,3,28,3.0,5,0,0,85,1
29837,0,6,0,1,2,1,22,1.0,1,0,0,86,0
29838,8,18,0,1,0,1,31,1.0,5,0,0,77,0
29839,4,11,0,0,0,1,55,1.0,9,0,0,60,0
29840,7,11,0,1,2,1,30,5.0,4,0,0,49,0
29841,4,14,0,1,0,1,55,4.0,2,0,0,64,0
29842,4,2,0,1,0,1,42,4.0,13,0,0,57,0
29843,0,17,0,1,0,1,28,1.0,1,1,0,82,0
29844,2,14,2,1,2,1,43,1.0,5,0,0,49,0
29845,0,21,0,1,2,2,25,4.0,2,1,0,84,0
29846,8,7,0,0,0,1,34,3.0,5,0,0,79,0
29847,7,20,0,1,2,1,39,5.0,5,1,0,45,0
29848,2,11,0,1,0,1,23,4.0,1,1,0,50,0
29849,0,18,0,1,2,2,26,4.0,1,0,0,86,0
29850,8,4,0,0,0,1,29,4.0,5,1,0,79,0
29851,4,11,0,0,2,1,32,3.0,6,1,0,59,0
29852,4,32,2,0,2,1,43,4.0,7,1,0,66,0
29853,0,11,0,1,2,3,25,4.0,2,0,0,83,0
29854,7,0,0,1,2,1,29,5.0,3,1,0,47,0
29855,7,6,0,1,2,1,40,5.0,10,1,0,51,0
29856,5,24,0,0,2,1,34,2.0,7,0,0,68,0
29857,2,14,0,1,2,1,27,2.0,2,0,0,49,0
29858,7,28,2,1,2,1,54,3.0,13,0,0,48,0
29859,4,14,0,1,0,2,29,5.0,2,0,0,62,0
29860,7,17,2,1,2,1,34,2.0,6,0,0,49,0
29861,7,0,0,1,0,1,34,1.0,10,1,0,82,1
29862,7,12,0,1,2,2,30,2.0,5,0,0,50,0
29863,7,6,0,1,0,1,45,3.0,4,1,0,48,0
29864,1,18,0,1,2,2,26,3.0,3,0,0,61,0
29865,8,7,0,1,2,2,39,3.0,10,0,0,81,0
29866,6,19,0,1,0,2,28,3.0,1,0,0,81,0
29867,5,11,0,0,0,1,54,3.0,19,0,0,73,0
29868,4,19,0,1,2,1,35,5.0,10,1,0,56,0
29869,7,17,0,1,0,1,30,5.0,2,0,0,52,0
29870,0,11,2,1,0,3,59,5.0,25,1,0,89,1
29871,8,11,2,0,0,1,44,3.0,2,1,0,82,0
29872,7,16,0,1,2,1,35,4.0,11,0,0,47,0
29873,4,18,0,1,0,1,32,3.0,2,0,0,61,0
29874,0,22,0,1,2,1,30,4.0,5,0,0,79,0
29875,8,8,0,0,2,1,31,4.0,5,0,0,79,0
29876,5,8,2,0,0,1,35,4.0,6,0,0,72,0
29877,0,17,2,1,2,1,37,3.0,8,1,0,86,0
29878,0,11,0,1,0,2,48,4.0,6,0,0,86,0
29879,7,4,0,1,2,1,28,1.0,1,0,0,50,0
29880,7,5,0,1,0,1,48,1.0,6,0,0,52,0
29881,5,15,2,1,0,1,35,3.0,6,0,0,75,0
29882,1,11,0,0,2,1,39,3.0,4,0,0,75,1
29883,8,6,0,1,2,1,50,1.0,8,0,0,80,0
29884,7,11,2,1,0,1,54,4.0,15,1,0,47,1
29885,4,6,0,1,1,2,38,5.0,5,1,0,56,0
29886,7,31,0,1,0,2,35,3.0,7,1,0,51,1
29887,0,14,0,1,0,3,27,4.0,2,0,0,86,0
29888,4,14,0,1,0,1,41,3.0,3,1,0,57,0
29889,5,31,0,0,0,1,23,4.0,2,1,0,67,1
29890,4,4,2,0,0,1,38,4.0,4,1,0,60,0
29891,7,11,2,0,2,1,59,3.0,16,0,0,49,0
29892,7,10,0,1,2,1,33,5.0,7,0,0,47,0
29893,5,16,0,1,2,1,39,1.0,8,0,0,66,0
29894,8,26,0,1,0,1,51,1.0,9,0,0,80,0
29895,2,15,0,1,0,2,32,3.0,2,0,0,43,0
29896,1,11,2,0,2,1,37,4.0,10,0,0,64,0
29897,0,18,0,1,0,1,34,3.0,9,0,0,82,0
29898,4,10,0,1,2,1,37,5.0,7,1,0,62,0
29899,7,4,0,1,2,1,31,2.0,4,0,0,49,0
29900,5,11,1,1,2,1,23,1.0,2,0,0,68,0
29901,7,6,2,1,0,1,35,3.0,3,1,0,55,0
29902,0,11,2,1,0,1,58,5.0,29,1,0,86,1
29903,1,11,1,1,2,1,24,3.0,2,0,0,59,0
29904,3,11,0,1,0,1,43,4.0,15,0,0,58,0
29905,7,3,0,1,2,1,30,1.0,4,0,0,50,0
29906,5,28,2,1,2,2,38,3.0,3,0,0,73,0
29907,7,22,0,1,2,1,37,1.0,4,0,0,48,0
29908,8,11,2,1,0,1,57,3.0,17,0,0,82,1
29909,4,4,0,1,0,1,30,5.0,4,1,0,59,0
29910,7,15,0,1,2,1,44,2.0,6,1,0,47,0
29911,8,11,0,1,0,1,25,3.0,2,0,0,76,0
29912,7,14,0,0,2,3,31,1.0,6,0,0,46,0
29913,7,33,0,1,2,1,25,3.0,2,0,0,46,0
29914,4,6,2,1,0,1,43,3.0,8,0,0,60,0
29915,0,13,0,1,0,1,32,3.0,6,0,0,83,0
29916,0,20,2,1,0,1,42,5.0,3,1,0,81,0
29917,0,30,0,1,0,1,34,4.0,4,1,0,84,0
29918,7,11,0,1,0,1,40,1.0,11,1,0,47,0
29919,5,1,2,0,2,1,30,3.0,4,0,0,70,0
29920,5,24,0,0,0,1,37,4.0,4,1,0,71,0
29921,8,11,2,1,2,1,33,3.0,9,0,0,82,0
29922,7,15,2,1,2,2,51,1.0,8,0,0,45,0
29923,8,32,0,1,0,1,33,1.0,3,0,0,82,0
29924,4,20,0,0,0,1,31,3.0,3,0,0,57,0
29925,5,11,0,0,0,1,30,1.0,6,0,0,69,0
29926,7,31,2,1,0,1,41,5.0,15,0,0,51,0
29927,8,2,0,1,0,1,29,5.0,1,1,0,79,0
29928,2,11,2,0,0,1,48,3.0,5,1,0,49,1
29929,8,15,0,1,0,1,28,3.0,3,0,0,79,0
29930,1,14,0,1,0,1,24,3.0,3,0,0,91,1
29931,7,7,0,0,0,1,26,3.0,5,0,0,49,0
29932,8,31,0,1,2,1,31,4.0,3,0,0,77,0
29933,8,11,1,1,0,1,22,3.0,2,1,0,83,0
29934,4,30,0,1,0,2,29,1.0,2,0,0,57,0
29935,2,25,0,1,0,1,30,3.0,8,1,0,45,0
29936,7,2,0,1,0,2,31,3.0,8,0,0,46,0
29937,7,27,0,1,0,1,29,2.0,7,0,0,50,0
29938,2,19,0,1,2,1,30,3.0,1,1,0,51,0
29939,7,30,0,1,2,2,35,3.0,3,0,0,53,0
29940,7,14,0,1,0,1,28,4.0,1,1,0,52,0
29941,4,6,2,1,0,1,38,4.0,7,0,0,58,0
29942,5,32,0,1,2,1,29,2.0,6,0,0,70,0
29943,0,27,0,1,0,1,29,3.0,1,0,0,87,0
29944,7,31,0,1,2,1,27,3.0,4,1,0,47,0
29945,6,15,2,1,0,1,38,3.0,8,0,0,84,0
29946,4,6,0,0,2,1,30,5.0,5,1,0,60,0
29947,7,0,2,1,0,1,29,4.0,3,1,0,48,0
29948,0,6,2,1,2,1,35,3.0,10,0,0,81,0
29949,8,14,2,1,0,1,52,3.0,3,1,0,78,0
29950,5,19,0,1,0,1,33,5.0,3,1,0,74,1
29951,0,14,0,1,0,2,33,5.0,2,1,0,84,0
29952,7,6,0,1,2,1,41,2.0,10,0,0,51,0
29953,4,14,0,1,0,1,42,3.0,3,1,0,61,0
29954,7,29,0,1,2,1,36,3.0,7,0,0,52,0
29955,7,2,0,1,0,1,26,3.0,4,0,0,53,0
29956,6,2,0,1,2,1,34,3.0,3,0,0,87,0
29957,4,11,0,0,2,2,33,5.0,5,0,0,73,1
29958,5,11,0,0,0,1,34,5.0,4,1,0,70,0
29959,7,15,0,1,0,1,43,4.0,10,1,0,61,1
29960,1,31,0,0,2,1,24,2.0,1,1,0,60,0
29961,7,18,0,1,2,1,46,2.0,16,0,0,54,0
29962,4,11,2,1,0,1,38,1.0,8,0,0,58,0
29963,8,19,0,1,2,1,34,3.0,1,0,0,78,0
29964,7,6,0,1,0,1,29,3.0,4,1,0,44,0
29965,4,31,0,1,2,1,31,1.0,4,0,0,59,0
29966,0,14,2,1,0,1,34,1.0,8,0,0,84,0
29967,8,31,2,0,1,1,33,5.0,9,1,0,84,0
29968,7,14,0,1,0,3,28,2.0,4,0,0,49,0
29969,0,24,0,1,0,1,29,1.0,3,0,0,85,0
29970,4,11,2,0,0,1,45,1.0,16,0,0,57,0
29971,7,15,2,1,0,1,37,5.0,10,1,0,42,0
29972,0,24,0,1,2,2,26,3.0,2,0,0,83,0
29973,2,14,0,1,2,1,27,3.0,2,0,0,50,0
29974,7,31,0,1,2,1,24,3.0,2,0,0,47,0
29975,4,7,0,1,2,1,31,5.0,3,1,0,64,0
29976,4,11,0,0,0,1,56,5.0,17,0,0,88,1
29977,4,14,2,1,0,1,39,5.0,5,0,0,55,0
29978,6,11,0,1,2,3,32,4.0,5,1,0,79,0
29979,0,31,0,1,2,1,39,4.0,5,1,0,84,0
29980,7,5,0,0,2,1,28,5.0,1,0,0,51,0
29981,7,15,2,1,0,1,39,5.0,4,1,0,50,0
29982,7,17,0,1,2,2,31,5.0,4,1,0,46,0
29983,0,14,0,1,1,1,30,3.0,1,0,0,86,0
29984,5,31,2,1,2,1,47,2.0,14,0,0,71,0
29985,3,19,0,1,0,1,27,3.0,3,0,0,60,0
29986,4,11,0,0,1,1,35,5.0,9,0,0,65,0
29987,4,6,2,0,2,1,42,5.0,5,0,0,64,0
29988,7,5,0,1,2,1,36,5.0,10,0,0,48,0
29989,4,22,0,1,0,1,27,4.0,5,1,0,64,0
29990,7,11,2,0,0,1,42,2.0,6,1,0,52,0
29991,3,14,0,1,0,1,35,3.0,6,0,0,61,0
29992,7,4,0,0,0,1,31,5.0,4,0,0,46,0
29993,4,25,0,0,2,1,33,4.0,6,1,0,64,0
29994,5,31,0,0,0,1,32,2.0,4,0,0,72,0
29995,7,0,0,1,2,1,34,3.0,7,1,0,54,1
29996,8,11,2,0,2,1,59,1.0,17,0,0,79,0
29997,7,18,0,1,0,1,33,4.0,6,0,0,48,0
29998,7,28,2,0,2,1,34,2.0,5,0,0,53,0
29999,5,21,0,1,2,1,32,1.0,6,0,0,69,0
30000,0,11,0,1,2,1,36,5.0,3,0,0,86,0
30001,7,7,0,1,2,1,27,3.0,1,0,0,51,0
30002,2,14,0,1,0,1,28,3.0,2,1,0,53,0
30003,7,11,0,1,2,3,25,3.0,3,0,0,50,0
30004,7,20,2,1,0,1,38,1.0,8,0,0,45,0
30005,7,6,0,1,1,1,30,3.0,7,0,0,49,0
30006,7,25,0,1,2,1,43,3.0,13,0,0,51,0
30007,4,11,0,0,0,1,26,1.0,1,1,0,60,0
30008,7,11,0,1,0,1,26,1.0,2,0,0,46,0
30009,5,29,0,0,2,1,36,5.0,3,1,0,70,0
30010,7,19,0,1,0,1,29,1.0,1,0,1,47,0
30011,3,15,2,1,2,1,43,3.0,8,0,0,61,0
30012,7,5,2,1,2,1,35,3.0,6,0,0,49,0
30013,5,6,2,1,0,1,41,5.0,11,1,0,66,0
30014,8,30,0,1,0,2,28,3.0,4,1,0,74,0
30015,8,0,0,0,0,1,25,3.0,2,0,0,80,0
30016,7,12,0,1,2,1,29,2.0,2,0,0,50,0
30017,7,20,0,1,2,1,26,4.0,2,0,0,52,0
30018,7,11,0,1,2,1,45,4.0,2,0,0,52,0
30019,5,6,2,0,2,1,40,3.0,12,0,0,70,0
30020,4,4,0,1,0,1,30,4.0,5,1,0,52,0
30021,0,17,2,1,0,1,35,3.0,9,0,0,84,0
30022,7,11,0,0,0,1,27,5.0,1,1,0,93,1
30023,4,23,0,1,0,1,36,5.0,2,1,1,60,0
30024,5,7,0,0,0,1,27,2.0,6,0,0,64,0
30025,5,11,2,1,2,1,33,5.0,4,0,0,68,0
30026,1,10,0,1,2,1,34,3.0,7,0,0,55,0
30027,0,14,0,1,0,1,28,4.0,4,1,1,90,0
30028,5,11,2,1,2,1,39,5.0,14,1,0,93,1
30029,5,28,2,0,0,1,38,4.0,2,0,0,69,0
30030,5,30,0,1,0,1,26,1.0,4,0,0,70,0
30031,8,18,0,1,2,1,46,3.0,13,0,0,74,0
30032,5,18,2,1,0,1,37,5.0,7,1,0,70,0
30033,4,23,0,1,2,1,31,3.0,8,0,0,58,0
30034,8,18,0,0,2,1,34,3.0,9,0,0,80,0
30035,5,6,0,0,0,1,32,2.0,6,0,0,67,0
30036,2,31,0,1,2,1,28,5.0,5,0,0,45,0
30037,4,28,2,1,2,1,39,4.0,8,0,0,58,0
30038,2,16,0,1,0,1,30,3.0,3,0,0,43,0
30039,8,11,0,1,2,1,36,2.0,2,0,0,80,0
30040,8,15,0,0,0,2,31,4.0,2,0,0,78,0
30041,1,30,0,0,0,1,26,5.0,1,0,0,62,0
30042,7,11,0,1,0,1,26,5.0,1,0,0,48,0
30043,4,11,0,0,0,1,43,5.0,14,1,0,61,1
30044,7,22,2,1,0,1,40,3.0,11,0,0,51,0
30045,0,33,0,1,0,2,29,3.0,5,0,0,89,0
30046,4,14,0,0,2,1,34,4.0,9,0,0,58,0
30047,4,28,0,0,0,2,36,3.0,7,1,0,54,0
30048,4,24,0,1,0,1,35,4.0,10,0,0,74,1
30049,7,11,0,1,0,1,59,5.0,15,0,0,52,0
30050,4,14,0,0,2,3,33,5.0,7,1,0,65,1
30051,7,7,2,1,2,1,39,1.0,9,0,0,50,0
30052,8,11,2,1,0,2,35,3.0,3,1,0,77,1
30053,4,14,2,1,2,1,39,4.0,7,0,0,59,0
30054,4,5,0,1,0,1,35,3.0,4,1,0,59,0
30055,2,11,2,0,0,1,56,3.0,16,0,0,48,0
30056,7,20,2,1,2,1,29,5.0,4,1,0,47,0
30057,4,6,0,1,2,1,36,1.0,7,0,0,55,0
30058,4,29,2,1,0,1,39,5.0,4,0,0,57,0
30059,7,4,2,1,0,1,30,4.0,7,0,0,45,0
30060,4,28,2,1,2,1,44,5.0,13,1,0,57,0
30061,7,31,2,1,2,1,41,2.0,9,0,0,49,0
30062,7,12,2,1,2,1,47,5.0,3,0,0,52,0
30063,0,6,2,1,0,1,34,2.0,8,0,0,86,0
30064,4,24,0,1,2,1,31,4.0,2,1,0,60,0
30065,4,25,0,0,2,2,34,5.0,7,1,0,57,0
30066,7,11,0,1,0,2,45,2.0,10,0,0,47,0
30067,4,2,0,1,2,1,30,3.0,4,0,0,59,0
30068,4,24,0,1,0,1,29,4.0,1,0,0,61,0
30069,4,4,0,0,0,1,33,4.0,5,1,0,56,0
30070,8,31,2,1,0,1,48,2.0,16,0,0,83,0
30071,1,11,0,1,0,1,27,4.0,3,0,0,63,0
30072,7,20,0,1,2,1,35,5.0,9,1,0,50,0
30073,2,11,2,1,0,1,58,3.0,13,0,0,47,0
30074,6,6,2,1,2,2,29,3.0,5,0,0,83,0
30075,4,6,0,1,1,1,38,5.0,10,0,0,62,0
30076,0,20,0,1,0,1,40,3.0,3,1,0,94,0
